Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2022-01-01 02:00 AM,2022,01,01,02,262.5,313,Hazardous,269.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 03:00 AM,2022,01,01,03,255.3,306,Hazardous,248.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 04:00 AM,2022,01,01,04,252.1,303,Hazardous,249.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 05:00 AM,2022,01,01,05,231.3,281,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 06:00 AM,2022,01,01,06,222.6,272,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 07:00 AM,2022,01,01,07,215.6,266,Very Unhealthy,193.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 08:00 AM,2022,01,01,08,205.0,255,Very Unhealthy,187.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 09:00 AM,2022,01,01,09,197.8,248,Very Unhealthy,183.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 10:00 AM,2022,01,01,10,199.3,249,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 11:00 AM,2022,01,01,11,206.1,256,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 12:00 PM,2022,01,01,12,213.6,264,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 01:00 PM,2022,01,01,13,210.0,260,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 02:00 PM,2022,01,01,14,206.2,256,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 03:00 PM,2022,01,01,15,196.9,247,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 04:00 PM,2022,01,01,16,184.5,235,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 05:00 PM,2022,01,01,17,179.3,230,Very Unhealthy,168.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 06:00 PM,2022,01,01,18,182.2,232,Very Unhealthy,189.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 07:00 PM,2022,01,01,19,195.5,246,Very Unhealthy,225.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 08:00 PM,2022,01,01,20,224.5,274,Very Unhealthy,264.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 09:00 PM,2022,01,01,21,267.3,318,Hazardous,306.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 10:00 PM,2022,01,01,22,304.8,355,Hazardous,340.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-01 11:00 PM,2022,01,01,23,332.9,383,Hazardous,361.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 12:00 AM,2022,01,02,00,339.9,390,Hazardous,347.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 01:00 AM,2022,01,02,01,335.0,385,Hazardous,330.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 02:00 AM,2022,01,02,02,327.0,377,Hazardous,319.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 03:00 AM,2022,01,02,03,324.5,374,Hazardous,322.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 04:00 AM,2022,01,02,04,324.7,375,Hazardous,325.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 05:00 AM,2022,01,02,05,337.3,387,Hazardous,351.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 06:00 AM,2022,01,02,06,318.4,368,Hazardous,291.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 07:00 AM,2022,01,02,07,308.8,359,Hazardous,275.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 08:00 AM,2022,01,02,08,298.8,349,Hazardous,268.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 09:00 AM,2022,01,02,09,297.4,347,Hazardous,294.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 10:00 AM,2022,01,02,10,297.3,347,Hazardous,298.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 11:00 AM,2022,01,02,11,297.6,348,Hazardous,298.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 12:00 PM,2022,01,02,12,293.8,344,Hazardous,284.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2022-01-02 01:00 PM,2022,01,02,13,268.8,319,Hazardous,228.0,UG/M3,1 Hr,Valid
