Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2017-01-02 08:00 PM,2017,01,02,20,195.6,246,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-02 09:00 PM,2017,01,02,21,234.3,284,Very Unhealthy,273.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-02 10:00 PM,2017,01,02,22,271.6,322,Hazardous,309.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-02 11:00 PM,2017,01,02,23,290.3,340,Hazardous,309.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 12:00 AM,2017,01,03,00,298.6,349,Hazardous,307.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 01:00 AM,2017,01,03,01,290.8,341,Hazardous,283.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 02:00 AM,2017,01,03,02,270.9,321,Hazardous,251.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 03:00 AM,2017,01,03,03,262.5,313,Hazardous,254.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 04:00 AM,2017,01,03,04,255.2,306,Hazardous,248.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 05:00 AM,2017,01,03,05,254.1,305,Hazardous,253.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 06:00 AM,2017,01,03,06,245.9,296,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 07:00 AM,2017,01,03,07,212.8,263,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 08:00 AM,2017,01,03,08,179.8,230,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 09:00 AM,2017,01,03,09,167.9,218,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 10:00 AM,2017,01,03,10,171.4,222,Very Unhealthy,175.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 11:00 AM,2017,01,03,11,166.7,217,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 12:00 PM,2017,01,03,12,163.7,214,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 01:00 PM,2017,01,03,13,138.3,194,Unhealthy,114.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 02:00 PM,2017,01,03,14,134.6,192,Unhealthy,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 03:00 PM,2017,01,03,15,148.3,199,Unhealthy,162.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 04:00 PM,2017,01,03,16,176.6,227,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 05:00 PM,2017,01,03,17,154.0,204,Very Unhealthy,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 06:00 PM,2017,01,03,18,147.5,199,Unhealthy,139.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 07:00 PM,2017,01,03,19,147.7,199,Unhealthy,148.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 08:00 PM,2017,01,03,20,299.6,350,Hazardous,452.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 09:00 PM,2017,01,03,21,338.8,389,Hazardous,378.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 10:00 PM,2017,01,03,22,284.9,335,Hazardous,231.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-03 11:00 PM,2017,01,03,23,260.9,311,Hazardous,237.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 12:00 AM,2017,01,04,00,250.9,301,Hazardous,241.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 01:00 AM,2017,01,04,01,242.0,292,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 02:00 AM,2017,01,04,02,261.0,311,Hazardous,280.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 03:00 AM,2017,01,04,03,272.0,322,Hazardous,283.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 04:00 AM,2017,01,04,04,264.5,315,Hazardous,257.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 05:00 AM,2017,01,04,05,234.7,284,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 06:00 AM,2017,01,04,06,211.3,261,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 07:00 AM,2017,01,04,07,204.2,254,Very Unhealthy,197.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 08:00 AM,2017,01,04,08,212.5,262,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 09:00 AM,2017,01,04,09,250.5,301,Hazardous,307.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 10:00 AM,2017,01,04,10,231.7,281,Very Unhealthy,202.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 11:00 AM,2017,01,04,11,157.9,208,Very Unhealthy,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 12:00 PM,2017,01,04,12,108.9,179,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 01:00 PM,2017,01,04,13,82.9,165,Unhealthy,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 02:00 PM,2017,01,04,14,65.4,156,Unhealthy,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 03:00 PM,2017,01,04,15,56.6,152,Unhealthy,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 04:00 PM,2017,01,04,16,56.6,152,Unhealthy,-999.0,UG/M3,1 Hr,Missing
New Delhi,PM2.5 - Principal,2017-01-04 05:00 PM,2017,01,04,17,69.5,158,Unhealthy,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 06:00 PM,2017,01,04,18,70.3,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 07:00 PM,2017,01,04,19,70.3,159,Unhealthy,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2017-01-04 08:00 PM,2017,01,04,20,100.6,174,Unhealthy,114.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 09:00 PM,2017,01,04,21,115.9,182,Unhealthy,127.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 10:00 PM,2017,01,04,22,170.3,221,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-04 11:00 PM,2017,01,04,23,170.3,221,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
New Delhi,PM2.5 - Principal,2017-01-05 12:00 AM,2017,01,05,00,172.8,223,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 01:00 AM,2017,01,05,01,179.8,230,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 02:00 AM,2017,01,05,02,184.7,235,Very Unhealthy,189.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 03:00 AM,2017,01,05,03,186.4,237,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 04:00 AM,2017,01,05,04,182.1,232,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 05:00 AM,2017,01,05,05,177.0,227,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 06:00 AM,2017,01,05,06,173.8,224,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 07:00 AM,2017,01,05,07,172.9,223,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 08:00 AM,2017,01,05,08,183.7,234,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 09:00 AM,2017,01,05,09,190.9,241,Very Unhealthy,219.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 10:00 AM,2017,01,05,10,192.5,243,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 11:00 AM,2017,01,05,11,192.5,243,Very Unhealthy,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2017-01-05 12:00 PM,2017,01,05,12,151.7,202,Very Unhealthy,120.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 01:00 PM,2017,01,05,13,129.6,189,Unhealthy,114.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 02:00 PM,2017,01,05,14,110.9,180,Unhealthy,96.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 03:00 PM,2017,01,05,15,98.0,173,Unhealthy,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 04:00 PM,2017,01,05,16,89.3,168,Unhealthy,81.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 05:00 PM,2017,01,05,17,83.1,165,Unhealthy,77.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 06:00 PM,2017,01,05,18,95.6,172,Unhealthy,108.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 07:00 PM,2017,01,05,19,128.8,189,Unhealthy,162.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 08:00 PM,2017,01,05,20,163.9,214,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 09:00 PM,2017,01,05,21,181.9,232,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 10:00 PM,2017,01,05,22,192.9,243,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-05 11:00 PM,2017,01,05,23,194.4,245,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 12:00 AM,2017,01,06,00,204.7,255,Very Unhealthy,215.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 01:00 AM,2017,01,06,01,212.3,262,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 02:00 AM,2017,01,06,02,227.7,278,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 03:00 AM,2017,01,06,03,223.3,273,Very Unhealthy,219.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 04:00 AM,2017,01,06,04,210.7,261,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 05:00 AM,2017,01,06,05,181.8,232,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 06:00 AM,2017,01,06,06,175.0,225,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 07:00 AM,2017,01,06,07,163.2,214,Very Unhealthy,147.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 08:00 AM,2017,01,06,08,159.1,210,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 09:00 AM,2017,01,06,09,157.4,208,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 10:00 AM,2017,01,06,10,163.1,213,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 11:00 AM,2017,01,06,11,152.2,203,Very Unhealthy,138.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 12:00 PM,2017,01,06,12,150.3,200,Unhealthy,148.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 01:00 PM,2017,01,06,13,148.0,199,Unhealthy,145.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 02:00 PM,2017,01,06,14,135.7,192,Unhealthy,121.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 03:00 PM,2017,01,06,15,117.2,183,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 04:00 PM,2017,01,06,16,110.1,179,Unhealthy,97.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 05:00 PM,2017,01,06,17,109.1,179,Unhealthy,108.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 06:00 PM,2017,01,06,18,112.5,180,Unhealthy,117.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 07:00 PM,2017,01,06,19,112.5,180,Unhealthy,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2017-01-06 08:00 PM,2017,01,06,20,132.4,191,Unhealthy,147.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 09:00 PM,2017,01,06,21,147.9,199,Unhealthy,163.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 10:00 PM,2017,01,06,22,153.6,204,Very Unhealthy,163.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-06 11:00 PM,2017,01,06,23,157.6,208,Very Unhealthy,163.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 12:00 AM,2017,01,07,00,156.5,207,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 01:00 AM,2017,01,07,01,156.3,207,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 02:00 AM,2017,01,07,02,160.4,211,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 03:00 AM,2017,01,07,03,159.4,210,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 04:00 AM,2017,01,07,04,159.1,210,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 05:00 AM,2017,01,07,05,151.4,202,Very Unhealthy,134.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 06:00 AM,2017,01,07,06,140.6,195,Unhealthy,116.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 07:00 AM,2017,01,07,07,103.1,176,Unhealthy,75.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 08:00 AM,2017,01,07,08,93.5,171,Unhealthy,84.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 09:00 AM,2017,01,07,09,74.7,161,Unhealthy,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 10:00 AM,2017,01,07,10,83.3,165,Unhealthy,92.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 11:00 AM,2017,01,07,11,88.1,168,Unhealthy,93.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 12:00 PM,2017,01,07,12,97.5,173,Unhealthy,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 01:00 PM,2017,01,07,13,98.7,173,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 02:00 PM,2017,01,07,14,104.8,176,Unhealthy,111.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 03:00 PM,2017,01,07,15,123.4,186,Unhealthy,142.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 04:00 PM,2017,01,07,16,140.7,195,Unhealthy,158.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 05:00 PM,2017,01,07,17,153.8,204,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 06:00 PM,2017,01,07,18,169.4,220,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 07:00 PM,2017,01,07,19,171.2,222,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 08:00 PM,2017,01,07,20,163.6,214,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 09:00 PM,2017,01,07,21,157.8,208,Very Unhealthy,152.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 10:00 PM,2017,01,07,22,137.5,193,Unhealthy,117.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-07 11:00 PM,2017,01,07,23,134.5,192,Unhealthy,129.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 12:00 AM,2017,01,08,00,129.7,189,Unhealthy,124.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 01:00 AM,2017,01,08,01,126.2,188,Unhealthy,118.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 02:00 AM,2017,01,08,02,123.6,186,Unhealthy,117.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 03:00 AM,2017,01,08,03,117.3,183,Unhealthy,110.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 04:00 AM,2017,01,08,04,109.7,179,Unhealthy,102.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 05:00 AM,2017,01,08,05,109.8,179,Unhealthy,110.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 06:00 AM,2017,01,08,06,107.7,178,Unhealthy,104.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 07:00 AM,2017,01,08,07,118.6,184,Unhealthy,137.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 08:00 AM,2017,01,08,08,124.1,186,Unhealthy,136.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 09:00 AM,2017,01,08,09,124.4,187,Unhealthy,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 10:00 AM,2017,01,08,10,120.9,185,Unhealthy,111.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 11:00 AM,2017,01,08,11,122.4,186,Unhealthy,127.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 12:00 PM,2017,01,08,12,124.7,187,Unhealthy,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 01:00 PM,2017,01,08,13,137.9,194,Unhealthy,159.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 02:00 PM,2017,01,08,14,124.1,186,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 03:00 PM,2017,01,08,15,116.2,182,Unhealthy,103.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 04:00 PM,2017,01,08,16,110.2,179,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 05:00 PM,2017,01,08,17,110.2,179,Unhealthy,1985.0,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2017-01-08 06:00 PM,2017,01,08,18,125.2,187,Unhealthy,141.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2017-01-08 07:00 PM,2017,01,08,19,133.4,191,Unhealthy,144.0,UG/M3,1 Hr,Valid
