Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2020-01-01 02:00 AM,2020,01,01,02,91.0,169,Unhealthy,103.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 03:00 AM,2020,01,01,03,97.5,173,Unhealthy,104.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 04:00 AM,2020,01,01,04,117.7,183,Unhealthy,138.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 05:00 AM,2020,01,01,05,107.8,178,Unhealthy,98.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 06:00 AM,2020,01,01,06,108.4,178,Unhealthy,109.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 07:00 AM,2020,01,01,07,114.7,182,Unhealthy,121.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 08:00 AM,2020,01,01,08,118.3,183,Unhealthy,122.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 09:00 AM,2020,01,01,09,126.6,188,Unhealthy,135.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 10:00 AM,2020,01,01,10,134.3,192,Unhealthy,142.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 11:00 AM,2020,01,01,11,123.1,186,Unhealthy,112.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 12:00 PM,2020,01,01,12,108.7,178,Unhealthy,86.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 01:00 PM,2020,01,01,13,100.1,174,Unhealthy,87.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 02:00 PM,2020,01,01,14,78.3,163,Unhealthy,61.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 03:00 PM,2020,01,01,15,67.1,157,Unhealthy,56.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 04:00 PM,2020,01,01,16,70.0,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 05:00 PM,2020,01,01,17,73.5,160,Unhealthy,77.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 06:00 PM,2020,01,01,18,76.2,162,Unhealthy,79.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 07:00 PM,2020,01,01,19,76.6,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 08:00 PM,2020,01,01,20,83.3,165,Unhealthy,90.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 09:00 PM,2020,01,01,21,92.1,170,Unhealthy,101.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 10:00 PM,2020,01,01,22,102.5,175,Unhealthy,113.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-01 11:00 PM,2020,01,01,23,113.2,181,Unhealthy,124.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-02 12:00 AM,2020,01,02,00,132.6,191,Unhealthy,152.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-02 01:00 AM,2020,01,02,01,143.3,196,Unhealthy,154.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-02 02:00 AM,2020,01,02,02,136.1,193,Unhealthy,129.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-02 03:00 AM,2020,01,02,03,135.0,192,Unhealthy,134.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2020-01-02 04:00 AM,2020,01,02,04,125.0,187,Unhealthy,115.0,UG/M3,1 Hr,Valid
