Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2023-01-01 02:00 AM,2023,01,01,02,65.8,156,Unhealthy,78.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 03:00 AM,2023,01,01,03,75.9,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 04:00 AM,2023,01,01,04,104.9,177,Unhealthy,134.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 05:00 AM,2023,01,01,05,95.4,172,Unhealthy,86.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 06:00 AM,2023,01,01,06,89.7,169,Unhealthy,84.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 07:00 AM,2023,01,01,07,85.3,166,Unhealthy,81.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 08:00 AM,2023,01,01,08,91.1,169,Unhealthy,97.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 09:00 AM,2023,01,01,09,95.6,172,Unhealthy,100.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 10:00 AM,2023,01,01,10,83.3,165,Unhealthy,71.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 11:00 AM,2023,01,01,11,68.6,158,Unhealthy,54.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 12:00 PM,2023,01,01,12,56.3,151,Unhealthy,44.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 01:00 PM,2023,01,01,13,50.6,138,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 02:00 PM,2023,01,01,14,53.3,145,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 03:00 PM,2023,01,01,15,52.6,143,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 04:00 PM,2023,01,01,16,56.3,151,Unhealthy,60.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 05:00 PM,2023,01,01,17,57.6,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 06:00 PM,2023,01,01,18,52.8,144,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 07:00 PM,2023,01,01,19,49.9,136,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 08:00 PM,2023,01,01,20,49.9,136,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 09:00 PM,2023,01,01,21,56.0,151,Unhealthy,65.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2023-01-01 10:00 PM,2023,01,01,22,69.9,158,Unhealthy,84.0,UG/M3,1 Hr,Valid
