Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Mumbai,PM2.5 - Principal,2017-01-01 01:00 AM,2017,01,01,01,187.9,238,Very Unhealthy,226.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 02:00 AM,2017,01,01,02,224.4,274,Very Unhealthy,260.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 03:00 AM,2017,01,01,03,245.2,295,Very Unhealthy,266.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 04:00 AM,2017,01,01,04,262.6,313,Hazardous,280.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 05:00 AM,2017,01,01,05,271.3,322,Hazardous,280.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 06:00 AM,2017,01,01,06,274.1,324,Hazardous,277.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 07:00 AM,2017,01,01,07,264.1,314,Hazardous,254.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 08:00 AM,2017,01,01,08,259.0,309,Hazardous,254.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 09:00 AM,2017,01,01,09,239.0,289,Very Unhealthy,219.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 10:00 AM,2017,01,01,10,228.5,278,Very Unhealthy,218.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 11:00 AM,2017,01,01,11,207.9,258,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 12:00 PM,2017,01,01,12,171.9,222,Very Unhealthy,143.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 01:00 PM,2017,01,01,13,153.4,204,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 02:00 PM,2017,01,01,14,144.6,197,Unhealthy,136.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 03:00 PM,2017,01,01,15,117.3,183,Unhealthy,90.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 04:00 PM,2017,01,01,16,95.6,172,Unhealthy,74.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 05:00 PM,2017,01,01,17,86.2,167,Unhealthy,77.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 06:00 PM,2017,01,01,18,87.6,168,Unhealthy,89.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 07:00 PM,2017,01,01,19,91.7,170,Unhealthy,96.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 08:00 PM,2017,01,01,20,101.8,175,Unhealthy,112.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 09:00 PM,2017,01,01,21,113.4,181,Unhealthy,125.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 10:00 PM,2017,01,01,22,134.2,192,Unhealthy,155.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-01 11:00 PM,2017,01,01,23,157.6,208,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 12:00 AM,2017,01,02,00,180.8,231,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 01:00 AM,2017,01,02,01,192.4,243,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 02:00 AM,2017,01,02,02,204.7,255,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 03:00 AM,2017,01,02,03,244.8,294,Very Unhealthy,285.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 04:00 AM,2017,01,02,04,264.9,315,Hazardous,285.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 05:00 AM,2017,01,02,05,342.5,392,Hazardous,420.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 06:00 AM,2017,01,02,06,381.3,421,Hazardous,420.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 07:00 AM,2017,01,02,07,369.1,413,Hazardous,357.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 08:00 AM,2017,01,02,08,303.6,354,Hazardous,238.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 09:00 AM,2017,01,02,09,268.8,319,Hazardous,234.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 10:00 AM,2017,01,02,10,232.4,282,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 11:00 AM,2017,01,02,11,193.7,244,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 12:00 PM,2017,01,02,12,157.3,208,Very Unhealthy,121.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 01:00 PM,2017,01,02,13,122.1,185,Unhealthy,87.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 02:00 PM,2017,01,02,14,96.0,172,Unhealthy,70.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 03:00 PM,2017,01,02,15,94.5,171,Unhealthy,93.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 04:00 PM,2017,01,02,16,93.7,171,Unhealthy,93.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 05:00 PM,2017,01,02,17,91.8,170,Unhealthy,90.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 06:00 PM,2017,01,02,18,91.3,169,Unhealthy,91.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 07:00 PM,2017,01,02,19,107.1,178,Unhealthy,123.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 08:00 PM,2017,01,02,20,115.0,182,Unhealthy,123.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 09:00 PM,2017,01,02,21,112.0,180,Unhealthy,109.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 10:00 PM,2017,01,02,22,118.4,183,Unhealthy,125.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-02 11:00 PM,2017,01,02,23,124.5,187,Unhealthy,132.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-03 12:00 AM,2017,01,03,00,137.6,193,Unhealthy,150.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-03 01:00 AM,2017,01,03,01,167.3,218,Very Unhealthy,197.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-03 02:00 AM,2017,01,03,02,189.1,239,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
Mumbai,PM2.5 - Principal,2017-01-03 03:00 AM,2017,01,03,03,200.1,250,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
